query,dataset,runtime
33.sql,tpch,11567
34.sql,tpch,26767
15.sql,tpch,5778
1.sql,tpch,26384
14.sql,tpch,3173
20.sql,tpch,8413
13.sql,tpch,7479
5.sql,tpch,18536
22.sql,tpch,3871
10.sql,tpch,10452
31.sql,tpch,3665
28.sql,tpch,8742
36.sql,tpch,2769
3.sql,tpch,9380
7.sql,tpch,13694
35.sql,tpch,2178
16.sql,tpch,6768
24.sql,tpch,14331
4.sql,tpch,6229
8.sql,tpch,28725
19.sql,tpch,4781
26.sql,tpch,8284
38.sql,tpch,2767
18.sql,tpch,26071
30.sql,tpch,8529
23.sql,tpch,6626
37.sql,tpch,2167
32.sql,tpch,5488
12.sql,tpch,5509
6.sql,tpch,1626
21.sql,tpch,27745
25.sql,tpch,22783
17.sql,tpch,25285
11.sql,tpch,2408
27.sql,tpch,8300
9.sql,tpch,23588
2.sql,tpch,6875
29.sql,tpch,8276
33.sql,tpch,7683
34.sql,tpch,34722
15.sql,tpch,5623
1.sql,tpch,28645
14.sql,tpch,2798
20.sql,tpch,8246
13.sql,tpch,6719
5.sql,tpch,14548
22.sql,tpch,3370
10.sql,tpch,10050
31.sql,tpch,3754
28.sql,tpch,9014
36.sql,tpch,2453
3.sql,tpch,7680
7.sql,tpch,13965
35.sql,tpch,2019
16.sql,tpch,6443
24.sql,tpch,15400
4.sql,tpch,5775
8.sql,tpch,19711
19.sql,tpch,4900
26.sql,tpch,8649
38.sql,tpch,2931
18.sql,tpch,25152
30.sql,tpch,8359
23.sql,tpch,6639
37.sql,tpch,2234
32.sql,tpch,6171
12.sql,tpch,5189
6.sql,tpch,1948
21.sql,tpch,24932
25.sql,tpch,25725
17.sql,tpch,32797
11.sql,tpch,2367
27.sql,tpch,7727
9.sql,tpch,29177
2.sql,tpch,6666
29.sql,tpch,9497
33.sql,tpch,8066
34.sql,tpch,10648
15.sql,tpch,5853
1.sql,tpch,27570
14.sql,tpch,2984
20.sql,tpch,8181
13.sql,tpch,6901
5.sql,tpch,13380
22.sql,tpch,3369
10.sql,tpch,9386
31.sql,tpch,3796
28.sql,tpch,8722
36.sql,tpch,2533
3.sql,tpch,8744
7.sql,tpch,12964
35.sql,tpch,2269
16.sql,tpch,6688
24.sql,tpch,14915
4.sql,tpch,6263
8.sql,tpch,15794
19.sql,tpch,4344
26.sql,tpch,8609
38.sql,tpch,3302
18.sql,tpch,24796
30.sql,tpch,8921
23.sql,tpch,6580
37.sql,tpch,2276
32.sql,tpch,5550
12.sql,tpch,5023
6.sql,tpch,1532
21.sql,tpch,21109
25.sql,tpch,23912
17.sql,tpch,25359
11.sql,tpch,2330
27.sql,tpch,7775
9.sql,tpch,77750
2.sql,tpch,7201
29.sql,tpch,8482
33.sql,tpch,8131
34.sql,tpch,10283
15.sql,tpch,5301
1.sql,tpch,26983
14.sql,tpch,3278
20.sql,tpch,8781
13.sql,tpch,6581
5.sql,tpch,14782
22.sql,tpch,3478
10.sql,tpch,9059
31.sql,tpch,3650
28.sql,tpch,8155
36.sql,tpch,2363
3.sql,tpch,9271
7.sql,tpch,33653
35.sql,tpch,2043
16.sql,tpch,7221
24.sql,tpch,14071
4.sql,tpch,5995
8.sql,tpch,33191
19.sql,tpch,3983
26.sql,tpch,8449
38.sql,tpch,2719
18.sql,tpch,25423
30.sql,tpch,8682
23.sql,tpch,6616
37.sql,tpch,2068
32.sql,tpch,5811
12.sql,tpch,4886
6.sql,tpch,1473
21.sql,tpch,21131
25.sql,tpch,23130
17.sql,tpch,28042
11.sql,tpch,2212
27.sql,tpch,7605
9.sql,tpch,48709
2.sql,tpch,6870
29.sql,tpch,8338
33.sql,tpch,7777
34.sql,tpch,10432
15.sql,tpch,5447
1.sql,tpch,26268
14.sql,tpch,2853
20.sql,tpch,8401
13.sql,tpch,6792
5.sql,tpch,13771
22.sql,tpch,3706
10.sql,tpch,10054
31.sql,tpch,3935
28.sql,tpch,8009
36.sql,tpch,2499
3.sql,tpch,8791
7.sql,tpch,24867
35.sql,tpch,1949
16.sql,tpch,7035
24.sql,tpch,14142
4.sql,tpch,5829
8.sql,tpch,41352
19.sql,tpch,4072
26.sql,tpch,8926
query64.sql,tpcds,54830
query85.sql,tpcds,7627
query17.sql,tpcds,22390
query131.sql,tpcds,2369
query112.sql,tpcds,1893
query58.sql,tpcds,4714
query36.sql,tpcds,2603
query121.sql,tpcds,2146
query115.sql,tpcds,2771
query20.sql,tpcds,2283
query22.sql,tpcds,3613
query49.sql,tpcds,9433
query83.sql,tpcds,3323
query71.sql,tpcds,3195
query108.sql,tpcds,920
query11.sql,tpcds,26315
query125.sql,tpcds,1753
query5.sql,tpcds,6889
query116.sql,tpcds,2605
query6.sql,tpcds,5918
query92.sql,tpcds,2120
query104.sql,tpcds,893
query88.sql,tpcds,6340
query65.sql,tpcds,4969
query52.sql,tpcds,1162
query130.sql,tpcds,1698
query31.sql,tpcds,8326
query114.sql,tpcds,1983
query54.sql,tpcds,5324
query76.sql,tpcds,3055
query72.sql,tpcds,26922
query18.sql,tpcds,3856
query35.sql,tpcds,6311
query100.sql,tpcds,1351
query95.sql,tpcds,11856
query90.sql,tpcds,1704
query7.sql,tpcds,4468
query37.sql,tpcds,2262
query21.sql,tpcds,2224
query93.sql,tpcds,10012
query129.sql,tpcds,1590
query109.sql,tpcds,1529
query126.sql,tpcds,1899
query29.sql,tpcds,13410
query50.sql,tpcds,6138
query87.sql,tpcds,10311
query10.sql,tpcds,4832
query118.sql,tpcds,2329
query82.sql,tpcds,2505
query117.sql,tpcds,2144
query120.sql,tpcds,2011
query98.sql,tpcds,1806
query122.sql,tpcds,1681
query33.sql,tpcds,4559
query94.sql,tpcds,4960
query9.sql,tpcds,6895
query101.sql,tpcds,742
query42.sql,tpcds,698
query70.sql,tpcds,2917
query73.sql,tpcds,2396
query16.sql,tpcds,7361
query26.sql,tpcds,2282
query32.sql,tpcds,1745
query123.sql,tpcds,2443
query43.sql,tpcds,1657
query99.sql,tpcds,2543
query34.sql,tpcds,1801
query86.sql,tpcds,1660
query25.sql,tpcds,13152
query66.sql,tpcds,5363
query128.sql,tpcds,1470
query102.sql,tpcds,1155
query59.sql,tpcds,3617
query107.sql,tpcds,1211
query12.sql,tpcds,2118
query69.sql,tpcds,3489
query124.sql,tpcds,1487
query113.sql,tpcds,1718
query27.sql,tpcds,2999
query38.sql,tpcds,9291
query77.sql,tpcds,26715
query103.sql,tpcds,1153
query19.sql,tpcds,3041
query81.sql,tpcds,3267
query13.sql,tpcds,2154
query48.sql,tpcds,2709
query4.sql,tpcds,43562
query63.sql,tpcds,1714
query91.sql,tpcds,1556
query28.sql,tpcds,8233
query68.sql,tpcds,2386
query55.sql,tpcds,1907
query41.sql,tpcds,636
query61.sql,tpcds,1750
query47.sql,tpcds,16532
query56.sql,tpcds,4057
query51.sql,tpcds,11801
query96.sql,tpcds,1051
query3.sql,tpcds,1315
query84.sql,tpcds,2237
query45.sql,tpcds,1901
query60.sql,tpcds,3976
query89.sql,tpcds,1989
query8.sql,tpcds,2989
query2.sql,tpcds,3589
query97.sql,tpcds,5965
query75.sql,tpcds,20766
query80.sql,tpcds,21438
query111.sql,tpcds,2055
query15.sql,tpcds,3282
query106.sql,tpcds,772
query79.sql,tpcds,2597
query40.sql,tpcds,4756
query57.sql,tpcds,8015
query110.sql,tpcds,2071
query78.sql,tpcds,36026
query62.sql,tpcds,2994
query127.sql,tpcds,1644
query105.sql,tpcds,1291
query44.sql,tpcds,3221
query1.sql,tpcds,4158
query74.sql,tpcds,25844
query53.sql,tpcds,1904
query46.sql,tpcds,2808
query119.sql,tpcds,2351
query64.sql,tpcds,136737
query85.sql,tpcds,4216
query17.sql,tpcds,16921
query131.sql,tpcds,1960
query112.sql,tpcds,2198
query58.sql,tpcds,4525
query36.sql,tpcds,2114
query121.sql,tpcds,2000
query115.sql,tpcds,2629
query20.sql,tpcds,1459
query22.sql,tpcds,3349
query49.sql,tpcds,7949
query83.sql,tpcds,3036
query71.sql,tpcds,2620
query108.sql,tpcds,1196
query11.sql,tpcds,25065
query125.sql,tpcds,1733
query5.sql,tpcds,6748
query116.sql,tpcds,2526
query6.sql,tpcds,6187
query92.sql,tpcds,1671
query104.sql,tpcds,874
query88.sql,tpcds,6120
query65.sql,tpcds,4832
query52.sql,tpcds,1208
query130.sql,tpcds,1524
query31.sql,tpcds,8196
query114.sql,tpcds,2313
query54.sql,tpcds,5469
query76.sql,tpcds,3523
query72.sql,tpcds,26314
query18.sql,tpcds,3622
query35.sql,tpcds,6274
query100.sql,tpcds,823
query95.sql,tpcds,11577
query90.sql,tpcds,1854
query7.sql,tpcds,3379
query37.sql,tpcds,1871
query21.sql,tpcds,1594
query93.sql,tpcds,10104
query129.sql,tpcds,1691
query109.sql,tpcds,1962
query126.sql,tpcds,1847
query29.sql,tpcds,14717
query50.sql,tpcds,8037
query87.sql,tpcds,9268
query10.sql,tpcds,4710
query118.sql,tpcds,2346
query82.sql,tpcds,2595
query117.sql,tpcds,2132
query120.sql,tpcds,1670
query98.sql,tpcds,1630
query122.sql,tpcds,2419
query33.sql,tpcds,4714
query94.sql,tpcds,4734
query9.sql,tpcds,6290
query101.sql,tpcds,1272
query42.sql,tpcds,855
query70.sql,tpcds,2819
query73.sql,tpcds,2668
query16.sql,tpcds,7053
query26.sql,tpcds,2951
query32.sql,tpcds,1465
query123.sql,tpcds,2073
query43.sql,tpcds,1555
query99.sql,tpcds,2606
query34.sql,tpcds,2762
query86.sql,tpcds,1888
query25.sql,tpcds,13689
query66.sql,tpcds,3862
query128.sql,tpcds,1585
query102.sql,tpcds,1392
query59.sql,tpcds,3717
query107.sql,tpcds,1104
query12.sql,tpcds,2003
query69.sql,tpcds,3510
query124.sql,tpcds,1480
query113.sql,tpcds,2674
query27.sql,tpcds,2648
query38.sql,tpcds,9595
query77.sql,tpcds,27665
query103.sql,tpcds,914
query19.sql,tpcds,2669
query81.sql,tpcds,3559
query13.sql,tpcds,2728
query48.sql,tpcds,2861
query4.sql,tpcds,46132
query63.sql,tpcds,1671
query91.sql,tpcds,1908
query28.sql,tpcds,8569
query68.sql,tpcds,2726
query55.sql,tpcds,1522
query41.sql,tpcds,494
query61.sql,tpcds,1812
query47.sql,tpcds,18361
query56.sql,tpcds,3561
query51.sql,tpcds,12826
query96.sql,tpcds,693
query3.sql,tpcds,1140
query84.sql,tpcds,2190
query45.sql,tpcds,1903
query60.sql,tpcds,3744
query89.sql,tpcds,3414
query8.sql,tpcds,1991
query2.sql,tpcds,3377
query97.sql,tpcds,5589
query75.sql,tpcds,50926
query80.sql,tpcds,26966
query111.sql,tpcds,2087
query15.sql,tpcds,2646
query106.sql,tpcds,1367
query79.sql,tpcds,2356
query40.sql,tpcds,4711
query57.sql,tpcds,9122
query110.sql,tpcds,1661
query78.sql,tpcds,21648
query62.sql,tpcds,2065
query127.sql,tpcds,1703
query105.sql,tpcds,1264
query44.sql,tpcds,3251
query1.sql,tpcds,3303
query74.sql,tpcds,23753
query53.sql,tpcds,1641
query46.sql,tpcds,3087
query119.sql,tpcds,2805
query64.sql,tpcds,115641
query85.sql,tpcds,3723
query17.sql,tpcds,26479
query131.sql,tpcds,1857
query112.sql,tpcds,2005
query58.sql,tpcds,3045
query36.sql,tpcds,2104
query121.sql,tpcds,2227
query115.sql,tpcds,2234
query20.sql,tpcds,1186
query22.sql,tpcds,3267
query49.sql,tpcds,8167
query83.sql,tpcds,2988
query71.sql,tpcds,2799
query108.sql,tpcds,782
query11.sql,tpcds,24906
query125.sql,tpcds,2756
query5.sql,tpcds,6623
query116.sql,tpcds,2877
query6.sql,tpcds,5300
query92.sql,tpcds,1617
query104.sql,tpcds,825
query88.sql,tpcds,5614
query65.sql,tpcds,5433
query52.sql,tpcds,1243
query130.sql,tpcds,1780
query31.sql,tpcds,8942
query114.sql,tpcds,2613
query54.sql,tpcds,6550
query76.sql,tpcds,3057
query72.sql,tpcds,25980
query18.sql,tpcds,3830
query35.sql,tpcds,6076
query100.sql,tpcds,855
query95.sql,tpcds,11561
query90.sql,tpcds,1829
query7.sql,tpcds,3547
query37.sql,tpcds,1644
query21.sql,tpcds,1721
query93.sql,tpcds,10751
query129.sql,tpcds,1729
query109.sql,tpcds,1575
query126.sql,tpcds,1753
query29.sql,tpcds,12564
query50.sql,tpcds,6034
query87.sql,tpcds,9293
query10.sql,tpcds,4624
query118.sql,tpcds,2798
query82.sql,tpcds,2747
query117.sql,tpcds,2297
query120.sql,tpcds,1957
query98.sql,tpcds,2470
query122.sql,tpcds,1755
query33.sql,tpcds,3993
query94.sql,tpcds,4646
query9.sql,tpcds,5997
query101.sql,tpcds,714
query42.sql,tpcds,911
query70.sql,tpcds,2922
query73.sql,tpcds,2153
query16.sql,tpcds,6780
query26.sql,tpcds,2764
query32.sql,tpcds,1591
query123.sql,tpcds,2283
query43.sql,tpcds,1496
query99.sql,tpcds,2341
query34.sql,tpcds,3214
query86.sql,tpcds,1643
query25.sql,tpcds,13783
query66.sql,tpcds,4162
query128.sql,tpcds,1589
query102.sql,tpcds,1156
query59.sql,tpcds,3840
query107.sql,tpcds,1127
query12.sql,tpcds,1953
query69.sql,tpcds,3518
query124.sql,tpcds,1542
query113.sql,tpcds,1635
query27.sql,tpcds,2328
query38.sql,tpcds,9715
query77.sql,tpcds,28369
query103.sql,tpcds,1112
query19.sql,tpcds,2596
query81.sql,tpcds,5771
query13.sql,tpcds,2353
query48.sql,tpcds,3253
query4.sql,tpcds,46158
query63.sql,tpcds,2023
query91.sql,tpcds,1642
query28.sql,tpcds,10881
query68.sql,tpcds,3021
query55.sql,tpcds,1358
query41.sql,tpcds,502
query61.sql,tpcds,1704
query47.sql,tpcds,15445
query56.sql,tpcds,4002
query51.sql,tpcds,12072
query96.sql,tpcds,1105
query3.sql,tpcds,1322
query84.sql,tpcds,2223
query45.sql,tpcds,2330
query60.sql,tpcds,4745
query89.sql,tpcds,2262
query8.sql,tpcds,1984
query2.sql,tpcds,3565
query97.sql,tpcds,5872
query75.sql,tpcds,21197
query80.sql,tpcds,23421
query111.sql,tpcds,1738
query15.sql,tpcds,2627
query106.sql,tpcds,1068
query79.sql,tpcds,2793
query40.sql,tpcds,5388
query57.sql,tpcds,8802
query110.sql,tpcds,1934
query78.sql,tpcds,22445
query62.sql,tpcds,2580
query127.sql,tpcds,1680
query105.sql,tpcds,1196
query44.sql,tpcds,3150
query1.sql,tpcds,3351
query74.sql,tpcds,22467
query53.sql,tpcds,1938
query46.sql,tpcds,2083
query119.sql,tpcds,2339
query64.sql,tpcds,77424
query85.sql,tpcds,4890
query17.sql,tpcds,18435
query131.sql,tpcds,1719
query112.sql,tpcds,2278
query58.sql,tpcds,4355
query36.sql,tpcds,2354
query121.sql,tpcds,2008
query115.sql,tpcds,2398
query20.sql,tpcds,1248
query22.sql,tpcds,3159
query49.sql,tpcds,7953
query83.sql,tpcds,3468
query71.sql,tpcds,3596
query108.sql,tpcds,1833
query11.sql,tpcds,28405
query125.sql,tpcds,1508
query5.sql,tpcds,6418
query116.sql,tpcds,1887
query6.sql,tpcds,5152
query92.sql,tpcds,1807
query104.sql,tpcds,940
query88.sql,tpcds,5260
query65.sql,tpcds,4905
query52.sql,tpcds,1935
query130.sql,tpcds,1522
query31.sql,tpcds,8117
query114.sql,tpcds,2287
query54.sql,tpcds,5240
query76.sql,tpcds,3236
query72.sql,tpcds,25887
query18.sql,tpcds,3669
query35.sql,tpcds,5839
query100.sql,tpcds,1812
query95.sql,tpcds,12306
query90.sql,tpcds,1912
query7.sql,tpcds,4459
query37.sql,tpcds,2190
query21.sql,tpcds,2105
query93.sql,tpcds,9764
query129.sql,tpcds,1794
query109.sql,tpcds,1837
query126.sql,tpcds,2027
query29.sql,tpcds,14224
query50.sql,tpcds,10079
query87.sql,tpcds,11010
query10.sql,tpcds,4620
query118.sql,tpcds,2852
query82.sql,tpcds,2568
query117.sql,tpcds,2317
query120.sql,tpcds,1799
query98.sql,tpcds,1388
query122.sql,tpcds,2071
query33.sql,tpcds,3686
query94.sql,tpcds,5297
query9.sql,tpcds,6606
query101.sql,tpcds,750
query42.sql,tpcds,1386
query70.sql,tpcds,2568
query73.sql,tpcds,1825
query16.sql,tpcds,7328
query26.sql,tpcds,3090
query32.sql,tpcds,1740
query123.sql,tpcds,2064
query43.sql,tpcds,1412
query99.sql,tpcds,2747
query34.sql,tpcds,2836
query86.sql,tpcds,1752
query25.sql,tpcds,13349
query66.sql,tpcds,4637
query128.sql,tpcds,1579
query102.sql,tpcds,1096
query59.sql,tpcds,3905
query107.sql,tpcds,1014
query12.sql,tpcds,2262
query69.sql,tpcds,3781
query124.sql,tpcds,1458
query113.sql,tpcds,1790
query27.sql,tpcds,2796
query38.sql,tpcds,9327
query77.sql,tpcds,27947
query103.sql,tpcds,952
query19.sql,tpcds,2936
query81.sql,tpcds,3895
query13.sql,tpcds,2611
query48.sql,tpcds,3094
query4.sql,tpcds,47348
query63.sql,tpcds,1883
query91.sql,tpcds,1928
query28.sql,tpcds,9433
query68.sql,tpcds,2561
query55.sql,tpcds,1811
query41.sql,tpcds,481
query61.sql,tpcds,1804
query47.sql,tpcds,18536
query56.sql,tpcds,4738
query51.sql,tpcds,12483
query96.sql,tpcds,1140
query3.sql,tpcds,889
query84.sql,tpcds,2200
query45.sql,tpcds,2546
query60.sql,tpcds,4543
query89.sql,tpcds,2475
query8.sql,tpcds,1932
query2.sql,tpcds,3485
query97.sql,tpcds,5396
query75.sql,tpcds,55574
query80.sql,tpcds,40396
query111.sql,tpcds,1855
query15.sql,tpcds,2390
query106.sql,tpcds,1481
query79.sql,tpcds,2295
query40.sql,tpcds,4875
query57.sql,tpcds,9394
query110.sql,tpcds,1915
query78.sql,tpcds,49675
query62.sql,tpcds,4058
query127.sql,tpcds,1795
query105.sql,tpcds,9397
query44.sql,tpcds,7093
query1.sql,tpcds,4066
query74.sql,tpcds,23397
query53.sql,tpcds,3886
query46.sql,tpcds,5004
query119.sql,tpcds,2194
query64.sql,tpcds,325079
query85.sql,tpcds,5199
query17.sql,tpcds,32270
query131.sql,tpcds,2006
query112.sql,tpcds,2824
query58.sql,tpcds,11513
query36.sql,tpcds,4112
query121.sql,tpcds,2332
query115.sql,tpcds,2288
query20.sql,tpcds,2017
query22.sql,tpcds,3812
query49.sql,tpcds,15821
query83.sql,tpcds,3618
query71.sql,tpcds,2878
query108.sql,tpcds,2247
query11.sql,tpcds,30764
query125.sql,tpcds,2463
query5.sql,tpcds,10160
query116.sql,tpcds,2703
query6.sql,tpcds,5422
query92.sql,tpcds,2175
query104.sql,tpcds,1034
query88.sql,tpcds,6616
query65.sql,tpcds,6208
query52.sql,tpcds,928
query130.sql,tpcds,2049
query31.sql,tpcds,8769
query114.sql,tpcds,2172
query54.sql,tpcds,5786
query76.sql,tpcds,3037
query72.sql,tpcds,28394
query18.sql,tpcds,4493
query35.sql,tpcds,6359
query100.sql,tpcds,950
query95.sql,tpcds,12016
query90.sql,tpcds,1933
query7.sql,tpcds,7921
query37.sql,tpcds,2369
query21.sql,tpcds,1607
query93.sql,tpcds,10073
query129.sql,tpcds,1856
query109.sql,tpcds,1398
query126.sql,tpcds,1990
query29.sql,tpcds,12685
query50.sql,tpcds,5812
query87.sql,tpcds,9983
query10.sql,tpcds,4571
query118.sql,tpcds,2324
query82.sql,tpcds,2668
query117.sql,tpcds,2153
query120.sql,tpcds,1945
query98.sql,tpcds,1832
query122.sql,tpcds,1690
query33.sql,tpcds,4142
query94.sql,tpcds,4781
query9.sql,tpcds,6261
query101.sql,tpcds,765
query42.sql,tpcds,1030
query70.sql,tpcds,2788
query73.sql,tpcds,2682
query16.sql,tpcds,6811
query26.sql,tpcds,2700
query32.sql,tpcds,2097
query123.sql,tpcds,2392
query43.sql,tpcds,1575
query99.sql,tpcds,2334
query34.sql,tpcds,3154
query86.sql,tpcds,2166
query25.sql,tpcds,14332
query66.sql,tpcds,5514
query128.sql,tpcds,1820
query102.sql,tpcds,890
query59.sql,tpcds,4306
query107.sql,tpcds,1171
query12.sql,tpcds,2269
query69.sql,tpcds,4113
query124.sql,tpcds,1803
query113.sql,tpcds,1898
query27.sql,tpcds,2880
query38.sql,tpcds,11114
query77.sql,tpcds,27929
query103.sql,tpcds,1141
query19.sql,tpcds,3105
query81.sql,tpcds,3365
query13.sql,tpcds,3433
query48.sql,tpcds,3023
query4.sql,tpcds,51376
query63.sql,tpcds,2128
query91.sql,tpcds,2048
query28.sql,tpcds,8598
query68.sql,tpcds,3319
query55.sql,tpcds,1591
query41.sql,tpcds,645
query61.sql,tpcds,1828
query47.sql,tpcds,18164
query56.sql,tpcds,3383
query51.sql,tpcds,11340
query96.sql,tpcds,1475
query3.sql,tpcds,873
query84.sql,tpcds,2522
query45.sql,tpcds,2306
query60.sql,tpcds,3499
query89.sql,tpcds,3562
query8.sql,tpcds,2595
query2.sql,tpcds,3382
query97.sql,tpcds,5840
query75.sql,tpcds,23648
query80.sql,tpcds,27042
query111.sql,tpcds,2316
query15.sql,tpcds,3245
query106.sql,tpcds,899
query79.sql,tpcds,2304
query40.sql,tpcds,4892
query57.sql,tpcds,9322
query110.sql,tpcds,1789
query78.sql,tpcds,44407
query62.sql,tpcds,1862
query127.sql,tpcds,1883
query105.sql,tpcds,902
query44.sql,tpcds,3010
query1.sql,tpcds,3216
query74.sql,tpcds,24851
query53.sql,tpcds,1737
query46.sql,tpcds,2644
query119.sql,tpcds,2359
query64.sql,tpcds,90931
query85.sql,tpcds,4167
query17.sql,tpcds,27563
query131.sql,tpcds,1719
query112.sql,tpcds,1905
query58.sql,tpcds,4019
query36.sql,tpcds,1887
query121.sql,tpcds,2080
query115.sql,tpcds,2251
query20.sql,tpcds,1361
query22.sql,tpcds,3206
query49.sql,tpcds,8373
query83.sql,tpcds,3051
query71.sql,tpcds,3763
query108.sql,tpcds,1695
query11.sql,tpcds,23625
query125.sql,tpcds,2123
query5.sql,tpcds,6704
query116.sql,tpcds,2732
query6.sql,tpcds,6941
query92.sql,tpcds,2076
query104.sql,tpcds,920
query88.sql,tpcds,6413
query65.sql,tpcds,5851
query52.sql,tpcds,885
query130.sql,tpcds,1632
query31.sql,tpcds,7788
query114.sql,tpcds,2455
query54.sql,tpcds,5315
query76.sql,tpcds,4069
query72.sql,tpcds,25437
query18.sql,tpcds,5192
query35.sql,tpcds,6201
query100.sql,tpcds,1210
query95.sql,tpcds,11932
query90.sql,tpcds,1983
query7.sql,tpcds,3822
query37.sql,tpcds,1845
query21.sql,tpcds,2749
query93.sql,tpcds,9956
query129.sql,tpcds,1762
query109.sql,tpcds,1619
query126.sql,tpcds,1755
query29.sql,tpcds,20223
query50.sql,tpcds,10846
query87.sql,tpcds,10643
query10.sql,tpcds,4672
query118.sql,tpcds,2566
query82.sql,tpcds,2807
query117.sql,tpcds,2093
query120.sql,tpcds,2318
query98.sql,tpcds,2112
query122.sql,tpcds,2013
query33.sql,tpcds,4362
query94.sql,tpcds,4930
query9.sql,tpcds,7990
query101.sql,tpcds,1160
query42.sql,tpcds,1101
query70.sql,tpcds,2803
query73.sql,tpcds,2379
query16.sql,tpcds,7071
query26.sql,tpcds,4135
query32.sql,tpcds,1838
query123.sql,tpcds,2547
query43.sql,tpcds,2019
query99.sql,tpcds,2010
query34.sql,tpcds,2426
query86.sql,tpcds,1844
query25.sql,tpcds,14271
query66.sql,tpcds,5247
query128.sql,tpcds,1777
query102.sql,tpcds,933
query59.sql,tpcds,4112
query107.sql,tpcds,1343
query12.sql,tpcds,1828
query69.sql,tpcds,3349
query124.sql,tpcds,1517
query113.sql,tpcds,1700
query27.sql,tpcds,3407
query38.sql,tpcds,9067
query77.sql,tpcds,27083
query103.sql,tpcds,983
